@RELATION 'ALOI'

@ATTRIBUTE 'outlier' {'yes','no'}
@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'id' real

@DATA
'no',0.8889363606770834,0.007362648292824074,0.0,1.6049985532407408E-4,0.0023148148148148147,2.4866174768518517E-5,0.0,0.0,0.0,0.003928855613425926,1.4467592592592592E-4,0.0,0.008099591290509259,0.011323151765046295,2.2379557291666666E-4,4.521122685185185E-6,9.720413773148148E-5,9.04224537037037E-6,0.0010895905671296296,4.521122685185185E-6,0.0,0.002170138888888889,0.004866988570601852,5.199291087962963E-5,4.521122685185185E-6,0.029984085648148147,0.03919813368055555,45887.0
'no',0.8915586118344907,0.006874367042824074,9.494357638888889E-5,9.720413773148148E-5,0.002434624565972222,5.267107928240741E-4,0.0,0.0,0.0,0.0017790617766203704,1.6502097800925926E-4,2.0345052083333332E-5,0.006747775607638889,0.011574074074074073,0.00425437644675926,0.0,1.1528862847222222E-4,1.514576099537037E-4,4.3854890046296296E-4,0.0,0.0,0.0017722800925925927,0.005913628472222222,7.685908564814815E-5,1.5823929398148147E-5,0.023396809895833332,0.0419921875,45888.0
'no',0.8903853804976852,0.006797507957175926,6.555627893518519E-5,1.9214771412037038E-4,0.00237132884837963,4.8828125E-4,0.0,0.0,0.0,0.0016908998842592592,2.1927445023148148E-4,9.04224537037037E-6,0.006899233217592593,0.012012622974537037,0.00408935546875,0.0,1.3337311921296296E-4,1.6049985532407408E-4,5.4931640625E-4,0.0,0.0,0.0017451533564814814,0.006103515625,1.1302806712962963E-4,1.3563368055555555E-5,0.024081759982638888,0.04187915943287037,45889.0
'no',0.8895534939236112,0.007414641203703704,0.0,1.808449074074074E-4,0.002357765480324074,0.0,0.0,0.0,0.0,0.00410743995949074,1.5823929398148148E-4,0.0,0.0076904296875,0.010895905671296295,8.364076967592593E-5,2.2605613425925925E-6,8.138020833333333E-5,9.04224537037037E-6,0.0017564561631944445,0.0,0.0,0.0021339699074074073,0.004968713831018518,4.295066550925926E-5,6.781684027777777E-6,0.029249403211805556,0.039306640625,45890.0
'no',0.8900440357349537,0.007351345486111111,0.0,1.537181712962963E-4,0.0023487232349537037,0.0,0.0,0.0,0.0,0.004252115885416667,1.4467592592592592E-4,0.0,0.007224754050925926,0.010484483506944444,3.8429542824074075E-5,2.2605613425925925E-6,8.590133101851852E-5,2.0345052083333332E-5,0.002387152777777778,0.0,0.0,0.00225830078125,0.005316840277777778,4.295066550925926E-5,4.521122685185185E-6,0.027845594618055556,0.03999385127314815,45891.0
'no',0.8885859736689815,0.007744683159722222,2.2605613425925925E-5,1.514576099537037E-4,0.0017903645833333333,4.046404803240741E-4,0.0,0.0,0.0,0.001736111111111111,1.808449074074074E-4,1.1302806712962962E-5,0.007771809895833333,0.013608579282407407,0.003078884548611111,0.0,9.26830150462963E-5,6.555627893518519E-5,5.221896701388889E-4,0.0,0.0,0.0017948857060185186,0.005918149594907407,7.007740162037037E-5,1.808449074074074E-5,0.027581108940972224,0.038850007233796294,45892.0
'no',0.8904396339699074,0.007231535734953704,0.0,1.7632378472222222E-4,0.002495659722222222,0.0,0.0,0.0,0.0,0.004575376157407407,1.0624638310185185E-4,0.0,0.006901493778935185,0.01032398365162037,2.0345052083333332E-5,1.1302806712962962E-5,7.685908564814815E-5,2.9387297453703702E-5,0.002818919994212963,0.0,0.0,0.00251148365162037,0.005680790653935185,3.616898148148148E-5,4.521122685185185E-6,0.02668366608796296,0.039876302083333336,45893.0
'no',0.8905526620370371,0.007247359664351852,0.0,1.853660300925926E-4,0.0025160047743055555,1.5823929398148147E-5,0.0,0.0,0.0,0.005115650318287037,1.1302806712962963E-4,0.0,0.007059733072916667,0.010312680844907407,3.616898148148148E-5,9.04224537037037E-6,5.425347222222222E-5,1.5823929398148147E-5,0.0030992296006944445,2.2605613425925925E-6,0.0,0.002678765190972222,0.005502206307870371,5.199291087962963E-5,1.1302806712962962E-5,0.02752911603009259,0.037891529224537035,45894.0
'no',0.890625,0.00709816261574074,0.0,1.537181712962963E-4,0.00251148365162037,7.007740162037037E-5,0.0,0.0,0.0,0.005515769675925926,9.26830150462963E-5,0.0,0.007003219039351852,0.010195131655092593,6.103515625E-5,4.521122685185185E-6,4.7471788194444445E-5,3.616898148148148E-5,0.0035603841145833335,4.521122685185185E-6,0.0,0.002762405960648148,0.00532814308449074,3.616898148148148E-5,6.781684027777777E-6,0.027983488859953703,0.03690366391782408,45895.0
'no',0.8904871057581019,0.007016782407407407,0.0,1.4467592592592592E-4,0.002113624855324074,3.458658854166667E-4,0.0,0.0,0.0,0.006101255063657407,8.590133101851852E-5,0.0,0.006842719184027778,0.010283293547453705,2.803096064814815E-4,4.521122685185185E-6,4.295066550925926E-5,3.390842013888889E-5,0.004032841435185185,0.0,2.2605613425925925E-6,0.002952293113425926,0.005258065682870371,5.8774594907407404E-5,1.3563368055555555E-5,0.02842429832175926,0.03547498914930555,45896.0
'no',0.8906295211226852,0.007082338686342593,0.0,2.124927662037037E-4,0.0014964916087962963,4.7923900462962964E-4,2.2605613425925925E-6,0.0,0.0,0.006650571469907407,7.459852430555556E-5,0.0,0.00687888816550926,0.009905779803240741,6.306966145833334E-4,6.781684027777777E-6,4.0690104166666664E-5,3.616898148148148E-5,0.004543728298611111,2.2605613425925925E-6,0.0,0.003436053240740741,0.00567626953125,4.521122685185185E-5,1.3563368055555555E-5,0.02873625578703704,0.03342013888888889,45897.0
'no',0.8905526620370371,0.006842719184027778,2.2605613425925925E-6,1.9440827546296296E-4,0.0010195131655092592,4.950629340277778E-4,0.0,0.0,0.0,0.006820113570601852,9.494357638888889E-5,0.0,0.006743254484953704,0.010052716290509259,0.0011732313368055555,1.3563368055555555E-5,2.9387297453703702E-5,4.7471788194444445E-5,0.005472819010416667,9.04224537037037E-6,0.0,0.0035965530960648147,0.005771213107638889,6.329571759259259E-5,1.1302806712962962E-5,0.029201931423611112,0.031792534722222224,45898.0
'no',0.8905865704571759,0.006648310908564815,2.2605613425925925E-6,2.3509837962962962E-4,8.477105034722222E-4,5.289713541666666E-4,0.0,0.0,0.0,0.006779423466435185,6.781684027777778E-5,0.0,0.006928620515046296,0.00982666015625,0.0016660337094907408,9.04224537037037E-6,5.8774594907407404E-5,5.425347222222222E-5,0.00660988136574074,1.1302806712962962E-5,0.0,0.0035422996238425927,0.005961100260416667,6.103515625E-5,1.3563368055555555E-5,0.02954327618634259,0.03001799406828704,45899.0
'no',0.8907968026620371,0.006284360532407407,2.2605613425925925E-6,1.6728153935185186E-4,8.544921875E-4,5.583586516203704E-4,0.0,0.0,0.0,0.006777162905092593,7.911964699074074E-5,0.0,0.006919578269675926,0.0096435546875,0.002036765769675926,1.1302806712962962E-5,8.590133101851852E-5,7.459852430555556E-5,0.007299352575231482,0.0,2.2605613425925925E-6,0.004367404513888889,0.005642361111111111,7.233796296296296E-5,1.5823929398148147E-5,0.029850712528935185,0.028458206741898147,45900.0
'no',0.8910092954282407,0.005936234085648148,2.2605613425925925E-6,2.0797164351851852E-4,9.04224537037037E-4,5.99048755787037E-4,0.0,0.0,0.0,0.006951226128472222,1.1528862847222222E-4,0.0,0.006969310619212963,0.009476273148148149,0.002296730324074074,4.521122685185185E-6,6.555627893518519E-5,7.233796296296296E-5,0.008061161747685185,0.0,0.0,0.004783347800925926,0.006092212818287037,6.329571759259259E-5,6.781684027777777E-6,0.0302734375,0.026109483506944444,45901.0
'no',0.8916196469907407,0.005558720341435185,2.2605613425925925E-6,1.7180266203703704E-4,9.856047453703704E-4,5.787037037037037E-4,0.0,0.0,0.0,0.007039388020833333,1.2885199652777778E-4,0.0,0.007066514756944444,0.008945041232638888,0.00255443431712963,2.2605613425925925E-6,7.007740162037037E-5,7.007740162037037E-5,0.009186921296296295,0.0,0.0,0.004810474537037037,0.007265444155092593,7.007740162037037E-5,1.808449074074074E-5,0.029513888888888888,0.02434172453703704,45902.0
'no',0.8946510597511574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021775987413194444,5.199291087962963E-5,0.0,0.003965024594907407,0.004365143952546296,4.521122685185185E-6,0.0,1.3111255787037038E-4,2.2605613425925925E-6,0.010574905960648149,7.911964699074074E-5,0.0,0.026394314236111112,0.004342538339120371,1.2885199652777778E-4,0.005183467158564815,0.011259856047453705,0.01708984375,45903.0
'no',0.8907289858217593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01677562572337963,2.2605613425925925E-6,0.0,0.0024979202835648147,1.5823929398148148E-4,0.0,0.0,0.0,0.0,0.01653826678240741,2.712673611111111E-5,0.0,0.03113923249421296,0.006327311197916667,0.0,0.009064850983796295,0.015331127025462963,0.011409053096064815,45904.0
'no',0.8914840133101852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017096625434027776,6.781684027777777E-6,0.0,0.0025634765625,5.877459490740741E-4,0.0,0.0,0.0,0.0,0.01505081741898148,3.616898148148148E-5,0.0,0.03034577546296296,0.006510416666666667,2.2605613425925925E-6,0.008888527199074073,0.015177408854166666,0.012249981915509259,45905.0
'no',0.8923249421296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017562301070601853,1.1302806712962962E-5,0.0,0.0026199905960648147,0.001137062355324074,0.0,0.0,2.2605613425925925E-6,0.0,0.014076515480324073,3.390842013888889E-5,0.0,0.029434769241898147,0.006551106770833333,2.2605613425925925E-6,0.008558485243055556,0.014894838686342593,0.012790256076388888,45906.0
'no',0.88818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014214409722222222,4.521122685185185E-6,0.0,0.0015710901331018518,4.1594328703703704E-4,0.0,0.0,0.0,0.0,0.009478533709490741,2.712673611111111E-5,0.0,0.03182644314236111,0.003318504050925926,1.3563368055555555E-5,0.010479962384259259,0.019892939814814815,0.020573368778935185,45907.0
'no',0.8940700954861112,4.521122685185185E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018660933883101853,1.3563368055555555E-5,0.0,0.002773708767361111,0.0025996455439814816,0.0,0.0,9.04224537037037E-6,0.0,0.012123390480324073,2.9387297453703702E-5,0.0,0.027913411458333332,0.006058304398148148,1.5823929398148147E-5,0.007952654803240741,0.014078776041666666,0.01369674117476852,45908.0
'no',0.8959508825231481,4.521122685185185E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019811559606481483,6.781684027777777E-6,0.0,0.0033004195601851853,0.004121003327546296,0.0,0.0,9.04224537037037E-6,0.0,0.01152660228587963,2.2605613425925925E-5,0.0,0.02631519458912037,0.005628797743055556,1.3563368055555555E-5,0.007516366464120371,0.012568721064814815,0.013203938802083334,45909.0
'no',0.8965928819444444,1.3563368055555555E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02009186921296296,2.2605613425925925E-6,0.0,0.003463179976851852,0.004812735098379629,0.0,0.0,2.9387297453703702E-5,0.0,0.010859736689814815,2.0345052083333332E-5,0.0,0.025788483796296297,0.005217375578703704,2.9387297453703702E-5,0.007260923032407407,0.012401439525462963,0.013416431568287037,45910.0
'no',0.8975626627604166,1.1302806712962962E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02051007306134259,6.781684027777777E-6,0.0,0.003707320601851852,0.005789297598379629,2.2605613425925925E-6,0.0,4.521122685185185E-5,0.0,0.010256166811342593,3.8429542824074075E-5,0.0,0.024933991608796297,0.004668059172453704,4.0690104166666664E-5,0.006971571180555556,0.011705186631944444,0.013750994646990741,45911.0
'no',0.8975694444444444,1.808449074074074E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020076045283564815,6.781684027777777E-6,0.0,0.003680193865740741,0.005834508825231482,2.2605613425925925E-6,0.0,1.0172526041666667E-4,0.0,0.009541829427083334,2.712673611111111E-5,0.0,0.024820963541666668,0.004408094618055556,7.685908564814815E-5,0.007003219039351852,0.011811433015046295,0.015021430121527778,45912.0
'no',0.8984488028067129,2.2605613425925925E-5,0.0,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.0,0.02006926359953704,2.2605613425925925E-5,0.0,0.003971806278935185,0.006759078414351852,4.521122685185185E-6,0.0,3.1195746527777775E-4,0.0,0.008452238859953705,2.2605613425925925E-5,0.0,0.024133752893518517,0.0036937572337962963,9.26830150462963E-5,0.006661874276620371,0.010859736689814815,0.01647044994212963,45913.0
'no',0.8961972837094907,3.1647858796296295E-5,0.0,0.0,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.017939814814814815,2.9387297453703702E-5,0.0,0.0035445601851851853,0.004530164930555556,1.3563368055555555E-5,0.0,3.8429542824074077E-4,2.4866174768518517E-5,0.007326479311342593,4.521122685185185E-5,0.0,0.02635588469328704,0.0035716869212962963,1.0624638310185185E-4,0.007005479600694444,0.012451171875,0.020439995659722224,45914.0
'no',0.8991495768229166,2.9387297453703702E-5,0.0,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.0,0.020462601273148147,1.808449074074074E-5,0.0,0.004243073640046296,0.007577401620370371,1.1302806712962962E-5,0.0,3.255208333333333E-4,3.8429542824074075E-5,0.008135760271990741,3.616898148148148E-5,0.0,0.023451063368055556,0.003497088396990741,8.590133101851852E-5,0.006435818142361111,0.010215476707175927,0.01628508391203704,45915.0
'no',0.8978181061921297,0.0,0.0,9.04224537037037E-6,0.0,0.0,0.0,0.0,0.0,0.021448206018518517,2.2605613425925925E-6,0.0,0.003802264178240741,0.0035151728877314816,0.0,0.0,2.2605613425925925E-5,0.0,0.010565863715277778,7.459852430555556E-5,0.0,0.025675455729166668,0.0030381944444444445,3.1647858796296295E-5,0.006973831741898148,0.010416666666666666,0.016606083622685185,45916.0
'no',0.9494402850115741,1.3563368055555555E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027990270543981483,6.329571759259259E-5,0.0,0.00200511791087963,9.697808159722222E-4,2.2605613425925925E-5,0.0,2.2605613425925925E-6,1.3563368055555555E-5,0.0014512803819444445,1.3563368055555555E-5,0.0,0.0017338505497685186,5.515769675925925E-4,4.521122685185185E-6,2.6222511574074077E-4,0.0013133861400462963,0.014148853443287037,45917.0
'no',0.9728755244502315,0.0,0.0,1.5823929398148147E-5,0.0,0.0,2.2605613425925925E-6,0.0,0.0,0.00936324508101852,5.199291087962963E-5,0.0,4.99584056712963E-4,2.3509837962962962E-4,0.0,4.521122685185185E-6,1.1302806712962962E-5,9.04224537037037E-6,4.3628833912037036E-4,1.808449074074074E-5,0.0,8.341471354166666E-4,4.1368272569444444E-4,1.5823929398148147E-5,2.0797164351851852E-4,0.001209400318287037,0.013796205873842593,45918.0
'no',0.9803172923900463,0.0,0.0,0.0,4.521122685185185E-6,0.0,0.0,0.0,0.0,0.004258897569444444,9.04224537037037E-6,0.0,3.2326027199074077E-4,1.5823929398148148E-4,0.0,0.0,0.0,0.0,1.9666883680555556E-4,0.0,0.0,5.877459490740741E-4,3.096969039351852E-4,2.2605613425925925E-6,1.853660300925926E-4,0.0010285554108796296,0.012618453414351851,45919.0
'no',0.9244090892650463,2.0345052083333332E-5,0.0,4.521122685185185E-6,6.781684027777777E-6,0.0,0.0,0.0,0.0,0.028672960069444444,5.425347222222222E-5,0.0,0.004313151041666667,0.0034496166087962963,2.9387297453703702E-5,0.0,5.8774594907407404E-5,6.781684027777778E-5,0.01004593460648148,9.04224537037037E-6,0.0,0.011522081163194444,0.0025499131944444445,4.7471788194444445E-5,4.4533058449074077E-4,0.002875434027777778,0.011418095341435185,45920.0
'no',0.9372016059027778,0.0,0.0,1.1302806712962962E-5,0.0,0.0,0.0,0.0,0.0,0.02824797453703704,7.233796296296296E-5,0.0,0.003191912615740741,0.0032393844039351853,1.3563368055555555E-5,2.2605613425925925E-6,3.8429542824074075E-5,2.2605613425925925E-6,0.00811767578125,4.9732349537037034E-5,0.0,0.005443431712962963,0.0019508644386574073,7.459852430555556E-5,5.8774594907407404E-5,0.001259132667824074,0.011024757667824073,45921.0
'no',0.9466213650173612,0.0,0.0,9.04224537037037E-6,4.521122685185185E-6,0.0,0.0,0.0,0.0,0.023353859230324073,1.1302806712962962E-5,0.0,0.0020503291377314816,0.0018242730034722222,2.2605613425925925E-6,0.0,3.616898148148148E-5,2.2605613425925925E-6,0.008501971209490741,4.521122685185185E-6,0.0,0.004371925636574074,0.0018152307581018518,2.712673611111111E-5,7.911964699074074E-5,0.001491970486111111,0.009792751736111112,45922.0
'no',0.9168000397858797,1.2885199652777778E-4,0.0,1.7858434606481482E-4,2.1927445023148148E-4,0.0,0.0,2.2605613425925925E-6,2.2605613425925925E-6,0.015995732060185185,9.494357638888889E-5,0.0,0.003329806857638889,0.004243073640046296,9.946469907407407E-5,2.2605613425925925E-6,1.3337311921296296E-4,1.8762659143518518E-4,0.00821487991898148,4.521122685185185E-6,0.0,0.028591579861111112,0.002491138599537037,7.459852430555556E-5,0.004401312934027778,0.006908275462962963,0.007896140769675927,45923.0
'no',0.9183801721643519,9.494357638888889E-5,0.0,9.494357638888889E-5,8.590133101851852E-5,0.0,0.0,0.0,0.0,0.024748625578703703,1.9214771412037038E-4,0.0,0.004114221643518518,0.00653076171875,7.007740162037037E-5,0.0,1.3563368055555556E-4,1.6049985532407408E-4,0.00830078125,2.0345052083333332E-5,0.0,0.021321614583333332,0.00243236400462963,1.0850694444444444E-4,0.0015846535011574073,0.004975495515046296,0.006648310908564815,45924.0
'no',0.9227995695891203,2.0345052083333332E-5,0.0,4.295066550925926E-5,9.04224537037037E-6,0.0,0.0,0.0,0.0,0.024574562355324073,3.390842013888889E-5,0.0,0.0036914966724537037,0.00559714988425926,4.521122685185185E-5,0.0,1.4693648726851852E-4,4.521122685185185E-5,0.00865794994212963,9.04224537037037E-6,0.0,0.01874909577546296,0.002540870949074074,4.0690104166666664E-5,0.0011574074074074073,0.003908510561342593,0.007930049189814815,45925.0
'no',0.9168113425925926,3.390842013888889E-5,0.0,0.0,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.017853913483796297,1.3563368055555555E-5,0.0,0.0032484266493055555,0.002152054398148148,2.2605613425925925E-6,0.0,6.781684027777777E-6,2.2605613425925925E-6,0.004652235243055556,2.4866174768518517E-5,0.0,0.02514422381365741,0.002242476851851852,9.26830150462963E-5,0.007242838541666667,0.007916485821759259,0.012557418258101851,45926.0
'no',0.9131085431134259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018844039351851853,4.7471788194444445E-5,0.0,0.0029161241319444445,0.002059371383101852,0.0,0.0,1.1302806712962962E-5,0.0,0.005893283420138889,5.199291087962963E-5,0.0,0.02765118634259259,0.0027601453993055555,1.3111255787037038E-4,0.00654884620949074,0.008205837673611112,0.01177074291087963,45927.0
'no',0.9115849247685185,6.781684027777777E-6,0.0,2.9387297453703702E-5,2.4866174768518517E-5,0.0,0.0,0.0,0.0,0.019422743055555556,1.5823929398148147E-5,0.0,0.002719455295138889,0.0023148148148148147,2.2605613425925925E-6,0.0,1.3563368055555555E-5,2.2605613425925925E-6,0.006657353153935185,4.521122685185185E-5,0.0,0.029764811197916668,0.002529568142361111,4.0690104166666664E-5,0.005927191840277778,0.00714111328125,0.011757179542824073,45928.0
'no',0.8958378544560185,2.9387297453703702E-5,0.0,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.0,0.01369674117476852,2.9387297453703702E-5,0.0,8.748372395833334E-4,2.3057725694444444E-4,9.04224537037037E-6,0.0,0.0,0.0,0.005527072482638889,8.816189236111111E-5,0.0,0.026057490596064815,0.0018830475983796296,1.3789424189814814E-4,0.009128146701388888,0.016045464409722224,0.030422634548611112,45929.0
'no',0.8920559353298612,0.0,0.0,4.521122685185185E-6,0.0,0.0,0.0,0.0,0.0,0.014992042824074073,2.9387297453703702E-5,0.0,7.346824363425925E-4,2.124927662037037E-4,0.0,0.0,0.0,0.0,0.00784866898148148,1.2659143518518518E-4,0.0,0.02736183449074074,0.002757884837962963,1.4015480324074074E-4,0.009535047743055556,0.01917408130787037,0.02502667462384259,45930.0
'no',0.8904238100405093,0.0,0.0,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.0,0.015966344762731483,0.0,0.0,7.459852430555555E-4,2.8709129050925923E-4,0.0,0.0,2.2605613425925925E-6,0.0,0.009492097077546295,8.364076967592593E-5,0.0,0.02892840350115741,0.0025386103877314816,2.712673611111111E-5,0.012647840711805556,0.018281159577546297,0.020573368778935185,45931.0
'no',0.9288895218460648,2.2605613425925925E-5,0.0,2.2605613425925925E-6,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.03317825882523148,3.616898148148148E-5,0.0,0.004021538628472222,0.00287769458912037,1.3563368055555555E-5,0.0,4.521122685185185E-6,9.04224537037037E-6,0.006980613425925926,2.2605613425925925E-6,0.0,0.00734230324074074,0.001975730613425926,1.808449074074074E-5,1.2885199652777778E-4,0.001591435185185185,0.01290328414351852,45932.0
'no',0.9472362377025463,2.2605613425925925E-6,0.0,2.2605613425925925E-6,4.521122685185185E-6,0.0,0.0,0.0,0.0,0.029276529947916668,6.781684027777778E-5,0.0,0.002353244357638889,9.223090277777778E-4,2.2605613425925925E-6,0.0,6.781684027777777E-6,0.0,0.0028889973958333335,2.0345052083333332E-5,0.0,0.00220630787037037,0.0011506257233796296,2.0345052083333332E-5,7.233796296296296E-5,0.001125759548611111,0.012641059027777778,45933.0
'no',0.9603135850694444,0.0,0.0,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.0,0.021651656539351853,9.04224537037037E-6,0.0,9.833441840277778E-4,4.8149956597222225E-4,0.0,0.0,2.2605613425925925E-6,4.521122685185185E-6,0.001553005642361111,6.781684027777777E-6,0.0,0.001460322627314815,7.911964699074075E-4,1.1302806712962962E-5,1.1076750578703704E-4,0.0011574074074074073,0.011461046006944444,45934.0
'no',0.9017853913483797,4.295066550925926E-5,0.0,0.0,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.017277470341435185,3.616898148148148E-5,0.0,0.002208568431712963,3.006546585648148E-4,9.04224537037037E-6,0.0,2.2605613425925925E-6,0.0,0.004611545138888889,6.781684027777778E-5,0.0,0.024651421440972224,0.0022379557291666665,8.364076967592593E-5,0.009182400173611112,0.013936360677083334,0.023564091435185185,45935.0
'no',0.8976191767939815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017503526475694444,2.9387297453703702E-5,0.0,0.001968948929398148,4.3402777777777775E-4,0.0,0.0,0.0,0.0,0.006313747829861111,1.1754918981481481E-4,0.0,0.027861418547453703,0.0026267722800925927,1.6276041666666666E-4,0.010226779513888888,0.014666521990740741,0.020469382957175927,45936.0
'no',0.8952410662615741,2.2605613425925925E-6,0.0,6.781684027777777E-6,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.017279730902777776,4.521122685185185E-6,0.0,0.0017180266203703704,7.098162615740741E-4,0.0,0.0,1.808449074074074E-5,0.0,0.007656521267361111,9.946469907407407E-5,0.0,0.03205928096064815,0.002590603298611111,4.0690104166666664E-5,0.011829517505787037,0.012851291232638888,0.017890082465277776,45937.0
'no',0.8962221498842593,2.9387297453703702E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017817744502314815,2.712673611111111E-5,0.0,0.003623679832175926,0.004489474826388889,1.808449074074074E-5,0.0,3.5716869212962964E-4,2.9387297453703702E-5,0.007303873697916667,7.007740162037037E-5,0.0,0.026432743778935185,0.00353099681712963,1.0850694444444444E-4,0.007023564091435185,0.012290672019675927,0.020625361689814815,45938.0
'no',0.8946510597511574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021775987413194444,5.199291087962963E-5,0.0,0.003965024594907407,0.004365143952546296,4.521122685185185E-6,0.0,1.3111255787037038E-4,2.2605613425925925E-6,0.010574905960648149,7.911964699074074E-5,0.0,0.026394314236111112,0.004342538339120371,1.2885199652777778E-4,0.005183467158564815,0.011259856047453705,0.01708984375,45939.0
'no',0.8965815791377315,0.0,0.0,2.2605613425925925E-6,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.028733995225694444,9.04224537037037E-6,0.0,0.004686143663194444,0.004995840567129629,0.0,0.0,6.103515625E-5,0.0,0.0113525390625,3.390842013888889E-5,0.0,0.02568675853587963,0.004304108796296296,3.1647858796296295E-5,0.0025160047743055555,0.008712203414351851,0.012290672019675927,45940.0
'no',0.89825439453125,1.5823929398148147E-5,0.0,4.521122685185185E-6,0.0,0.0,0.0,0.0,0.0,0.01947925708912037,3.616898148148148E-5,0.0,0.003705060040509259,0.0036824544270833335,2.712673611111111E-5,0.0,1.9892939814814814E-4,2.0345052083333332E-5,0.008700900607638888,3.390842013888889E-5,0.0,0.026579680266203703,0.004082573784722222,8.590133101851852E-5,0.003894947193287037,0.00945140697337963,0.02174660011574074,45941.0
'no',0.8992897316261574,2.4866174768518517E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020399305555555556,1.5823929398148147E-5,0.0,0.004252115885416667,0.007631655092592593,6.781684027777777E-6,0.0,3.684714988425926E-4,4.0690104166666664E-5,0.008131239149305556,3.8429542824074075E-5,0.0,0.023421676070601853,0.003490306712962963,8.364076967592593E-5,0.006429036458333333,0.010077582465277778,0.01629864728009259,45942.0
'no',0.9011411313657407,2.0345052083333332E-5,0.0,1.808449074074074E-5,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.021043565538194444,1.3563368055555555E-5,0.0,0.004182038483796296,0.005271629050925926,9.04224537037037E-6,0.0,1.6049985532407408E-4,1.5823929398148147E-5,0.00809280960648148,3.390842013888889E-5,0.0,0.025996455439814815,0.0028098777488425927,7.911964699074074E-5,0.006535282841435185,0.009340639467592593,0.01523392288773148,45943.0
'no',0.9261700665509259,9.494357638888889E-5,0.0,9.04224537037037E-6,7.233796296296296E-5,0.0,0.0,0.0,0.0,0.014243797019675927,4.295066550925926E-5,0.0,0.002735279224537037,0.011015715422453705,1.2885199652777778E-4,0.0,0.0017903645833333333,6.894712094907407E-4,0.007331000434027778,2.2605613425925925E-6,0.0,0.0022944697627314816,0.0027443214699074073,2.9387297453703702E-5,3.1647858796296295E-5,0.003546820746527778,0.02702727141203704,45944.0
'no',0.9309624565972222,1.1076750578703704E-4,0.0,2.0345052083333332E-5,6.555627893518519E-5,0.0,0.0,0.0,0.0,0.013323748553240741,4.0690104166666664E-5,0.0,0.002525047019675926,0.013827853732638888,9.26830150462963E-5,0.0,0.0027058919270833335,8.115415219907407E-4,0.004846643518518518,2.2605613425925925E-6,0.0,0.0014942310474537037,0.0022718641493055555,2.712673611111111E-5,3.616898148148148E-5,0.004342538339120371,0.022492585358796297,45945.0
